CRUISE6," ""CRUISE"""," ""STRATUM"""," ""TOW"""," ""STATION"""," ""STATUS_CODE"""," ""ID"""," ""SVSPP"""," ""CATCHSEX"""," ""LENGTH"""," ""EXPNUMLEN"""," ""SCIENTIFIC_NAME"""," ""LENGTH_COMMENT"""
198770,8770,04030,002,0037,10,198770040300020037,401,0,12,1,Placopecten magellanicus (sea scallop), 
198770,8770,04030,002,0037,10,198770040300020037,401,0,12.4,1,Placopecten magellanicus (sea scallop), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.45,88,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.5,210,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.55,315,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.6,420,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.65,315,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.7,263,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.75,53,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.9,35,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,1.95,123,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,2,53,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,2.05,158,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,2.1,123,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,2.15,53,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,2.2,35,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,2.3,105,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,1,2.45,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,2,2.35,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,2,2.4,53,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,2,2.45,123,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,2,2.5,88,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,2,2.55,35,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,2,2.65,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,2,2.7,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,2,2.75,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,3,2.2,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,3,2.6,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,3,2.65,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,3,2.75,88,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,3,2.85,35,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,3,3,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,5,2.15,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,002,0037,10,198770040300020037,306,5,2.85,18,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,25,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,26,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,27,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,28,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,29,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,31,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,36,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,38,2,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,39,3,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,40,2,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,41,2,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,42,2,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,43,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,44,2,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,45,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,46,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,47,2,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,48,2,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,50,2,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,51,3,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,52,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,53,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,55,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,57,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,59,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,076,0,68,1,Urophycis tenuis (white hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,19,1,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,25,1,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,26,1,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,27,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,28,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,29,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,30,4,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,31,6,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,33,4,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,34,3,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,35,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,36,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,37,3,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,39,3,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,40,1,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,41,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,42,1,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,44,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,47,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,48,2,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,50,1,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,077,0,53,1,Urophycis chuss (red hake), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,11,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,16,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,17,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,18,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,19,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,21,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,29,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,35,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,102,0,43,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,003,0038,10,198770040300030038,107,0,20,1,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,003,0038,10,198770040300030038,155,0,33,1,Sebastes fasciatus (Acadian redfish), 
198770,8770,04030,003,0038,10,198770040300030038,197,0,32,1,Lophius americanus (goosefish), 
198770,8770,04030,003,0038,10,198770040300030038,197,0,110,1,Lophius americanus (goosefish), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.45,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.5,43,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.55,43,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.6,77,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.65,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.7,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.75,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.8,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.85,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.9,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,1.95,68,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2,34,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.05,85,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.1,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.15,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.2,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.25,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.3,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.35,51,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.4,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.45,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.5,51,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.55,43,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.6,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.65,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.7,34,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.75,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.8,60,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.85,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.9,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,0,2.95,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,401,0,3,1,Placopecten magellanicus (sea scallop), 
198770,8770,04030,003,0038,10,198770040300030038,015,1,57,1,Squalus acanthias (spiny dogfish), 
198770,8770,04030,003,0038,10,198770040300030038,015,1,67,1,Squalus acanthias (spiny dogfish), 
198770,8770,04030,003,0038,10,198770040300030038,015,1,73,1,Squalus acanthias (spiny dogfish), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.4,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.45,34,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.5,77,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.55,68,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.6,111,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.65,85,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.7,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.75,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.8,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,1.95,34,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,2,51,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,2.05,68,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,2.1,68,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,2.15,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,1,2.3,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,015,2,65,1,Squalus acanthias (spiny dogfish), 
198770,8770,04030,003,0038,10,198770040300030038,015,2,69,1,Squalus acanthias (spiny dogfish), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.05,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.15,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.2,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.3,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.35,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.4,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.45,34,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.5,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.55,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,2,2.6,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.2,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.5,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.55,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.7,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.75,60,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.8,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.85,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.9,26,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,2.95,17,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,3,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,3.05,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,3,3.15,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,003,0038,10,198770040300030038,306,5,2.6,9,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,027,0,35,1,Malacoraja senta (smooth skate), 
198770,8770,04030,007,0039,10,198770040300070039,028,0,18,1,Amblyraja radiata (thorny skate), 
198770,8770,04030,007,0039,10,198770040300070039,028,0,74,1,Amblyraja radiata (thorny skate), 
198770,8770,04030,007,0039,10,198770040300070039,028,0,82,1,Amblyraja radiata (thorny skate), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,21,1,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,23,1,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,25,2,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,26,4,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,27,3,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,28,3,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,29,1,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,30,3,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,032,0,31,1,Clupea harengus (Atlantic herring), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,18,2,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,21,2,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,23,13,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,24,51,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,25,14,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,26,20,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,27,9,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,30,2,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,072,0,32,2,Merluccius bilinearis (silver hake), 
198770,8770,04030,007,0039,10,198770040300070039,073,0,47,1,Gadus morhua (Atlantic cod), 
198770,8770,04030,007,0039,10,198770040300070039,073,0,52,1,Gadus morhua (Atlantic cod), 
198770,8770,04030,007,0039,10,198770040300070039,073,0,71,1,Gadus morhua (Atlantic cod), 
198770,8770,04030,007,0039,10,198770040300070039,073,0,95,1,Gadus morhua (Atlantic cod), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,31,4,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,32,4,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,33,4,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,34,3,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,35,2,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,37,1,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,38,1,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,40,2,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,41,1,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,42,2,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,43,1,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,44,1,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,45,2,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,47,1,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,57,1,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,076,0,59,1,Urophycis tenuis (white hake), 
198770,8770,04030,007,0039,10,198770040300070039,077,0,28,2,Urophycis chuss (red hake), 
198770,8770,04030,007,0039,10,198770040300070039,077,0,30,2,Urophycis chuss (red hake), 
198770,8770,04030,007,0039,10,198770040300070039,077,0,32,1,Urophycis chuss (red hake), 
198770,8770,04030,007,0039,10,198770040300070039,077,0,38,1,Urophycis chuss (red hake), 
198770,8770,04030,007,0039,10,198770040300070039,077,0,40,1,Urophycis chuss (red hake), 
198770,8770,04030,007,0039,10,198770040300070039,077,0,43,1,Urophycis chuss (red hake), 
198770,8770,04030,007,0039,10,198770040300070039,077,0,45,1,Urophycis chuss (red hake), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,9,3,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,10,2,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,12,9,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,13,7,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,14,10,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,15,7,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,16,3,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,17,5,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,18,10,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,19,7,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,20,12,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,21,9,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,22,5,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,23,3,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,24,5,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,25,5,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,26,3,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,083,0,31,2,Enchelyopus cimbrius (fourbeard rockling), 
198770,8770,04030,007,0039,10,198770040300070039,102,0,25,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,007,0039,10,198770040300070039,102,0,26,2,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,007,0039,10,198770040300070039,102,0,28,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,007,0039,10,198770040300070039,102,0,30,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,007,0039,10,198770040300070039,102,0,32,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,007,0039,10,198770040300070039,102,0,34,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,007,0039,10,198770040300070039,102,0,35,1,Hippoglossoides platessoides (American plaice), 
198770,8770,04030,007,0039,10,198770040300070039,107,0,24,2,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,007,0039,10,198770040300070039,107,0,25,1,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,007,0039,10,198770040300070039,107,0,29,1,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,007,0039,10,198770040300070039,107,0,35,1,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,007,0039,10,198770040300070039,107,0,42,1,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,007,0039,10,198770040300070039,107,0,44,1,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,007,0039,10,198770040300070039,107,0,49,1,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,007,0039,10,198770040300070039,107,0,60,1,Glyptocephalus cynoglossus (witch flounder), 
198770,8770,04030,007,0039,10,198770040300070039,155,0,23,1,Sebastes fasciatus (Acadian redfish), 
198770,8770,04030,007,0039,10,198770040300070039,155,0,37,1,Sebastes fasciatus (Acadian redfish), 
198770,8770,04030,007,0039,10,198770040300070039,197,0,34,1,Lophius americanus (goosefish), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.4,13,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.45,40,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.5,80,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.55,133,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.6,265,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.65,212,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.7,186,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.75,27,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,1.95,27,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.05,40,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.1,53,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.15,13,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.2,27,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.25,40,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.3,40,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.35,13,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.4,66,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.45,13,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.5,13,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.55,66,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.65,40,Pandalus borealis (northern shrimp), 
198770,8770,04030,007,0039,10,198770040300070039,306,0,2.7,80,Pandalus borealis (northern shrimp), 
